sex,kanji,hiragana,pageid,birth_year,blood_type,height,weight,occupation,education,birth_place,birth_date,nationality,infobox
female,七海 れん,ななみ れん,644745,1990.0,,,,,,,,,-1
female,仁藤 優子,にとう ゆうこ,649034,1971.0,,,,,,,,,-1
male,巖金 四郎,いわお きんしろう,376143,1911.0,,,,,,,,,-1
male,伊 礼彼方,いれい かなた,563634,1982.0,,,,,,,,,-1
female,丹野 友美,たんの ともみ,668173,1984.0,,,,,,,,,-1
female,中野 吏深,なかの りみ,668453,1982.0,,,,,,,,,-1
male,岩上 力,いわがみ つとむ,719200,1947.0,,,,,,,,,-1
male,岩尾 万太郎,いわお まんたろう,854820,1966.0,,,,,,,,,-1
male,岩尾 正隆,いわお まさたか,872347,1942.0,,,,,,,,,-1
male,岩下 政之,いわした まさゆき,998006,1978.0,,,,,,,,,-1
male,岩城 力也,いわき りきや,1184891,1915.0,,,,,,,,,-1
male,岩田 貴代志,いわた きよし,1503402,1962.0,,,,,,,,,-1
male,岩崎 晋弥,いわさき しんや,1652809,,,,,,,,,,-1
male,岩崎 う大,いわさき うだい,1798181,,AB型,165 cm,,,,{{JPN}}・東京都西東京市,{{生年月日と年齢|1978|9|18}},,-1
male,岩城 滉一,いわき こういち,2057192,1951.0,,,,,,,,,-1
male,岩崎 正寛,いわさき まさのり,2057251,1974.0,,,,,,,,,-1
male,岩井 勇気,いわい ゆうき,2340019,1986.0,O型,171 cm,,,,埼玉県上尾市,{{生年月日と年齢|1986|7|31}},,-1
male,岩井 秀人,いわい ひでと,2416944,1974.0,,,,,,,,,-1
male,松村 邦洋,まつむら くにひろ,67055,1967.0,A型,164 cm,,,,{{JPN}}・山口県熊毛郡田布施町[https://web.archive.org/web/20150924081354/http://www.pref.yamaguchi.lg.jp/gyosei/koho/portal/fanclub/interview/interview_17.html 山口県/広報広聴課/インタビュー「山口ゆかりの人々」第6回松村邦洋さん]（2013年2月14日掲載）,{{生年月日と年齢|1967|8|11}}[https://www.ohtapro.co.jp/talent/matsumurakunihiro.html 松村邦洋 太田プロダクション],,-1
male,馬原 孝浩,まはら たかひろ,181324,1981.0,,181,80,,,熊本県熊本市中央区,{{生年月日と年齢|1981|12|8}},{{JPN}},-1
male,宮野 真守,みやの まもる,265821,1983.0,,,,,,,,,-1
male,岩田 祐吉,いわた ゆうきち,323433,1887.0,,,,,,,,,-1
male,岩田 安生,いわた やすお,388833,1942.0,,,,,,,,,-1
male,宮本 和志,みやもと かずし,483911,1979.0,,182cm,118kg,,,福島県双葉郡富岡町,{{生年月日と年齢|1979|2|22}},,-1
male,岩田 光央,いわた みつお,496809,1967.0,,,,,,,,,-1
male,岩永 ジョーイ,いわなが じょうい,593636,1994.0,,,,,,,,,-1
male,湊川 誠隆,みなとがわ まさたか,628661,1980.0,,174,73,,,愛知県名古屋市,{{生年月日と年齢|1980|5|22}},{{JPN}},-1
male,岩鶴 恒義,いわつる つねよし,956321,1955.0,,,,,,,,,-1
male,岩沼 佑亮,いわぬま ゆうすけ,1078261,1995.0,,,,,,,,,-1
male,岩田 奏,いわた かなで,4838188,2008.0,,,,,,,,,-1
male,岩瀬 洋志,いわせ ようじ,4818285,2004.0,,,,,,,,,-1
male,岩崎 悠雅,いわさき ゆうが,4652550,1998.0,,,,,,,,,-1
male,入江 洋佑,いりえ ようすけ,4619810,1934.0,,,,,,,,,-1
male,岩芝 公治,いわしば こうじ,4597855,,,,,,,,,,-1
male,岩男 海史,いわお かいし,4595571,1991.0,,,,,,,,,-1
male,岩田 丸,いわた がん,4546480,1956.0,,,,,,,,,-1
male,宮原 健斗,みやはら けんと,1397183,1989.0,,186cm,105kg,,,福岡県福岡市,{{生年月日と年齢|1989|2|27}},,-1
male,水嶋 ヒロ,みずしま ヒロ,1750596,1984.0,,,,,,,,,-1
male,松本 晃市郎,まつもと こういちろう,1752778,1986.0,,,,,,,,,-1
male,岩崎 友泰,いわさき ともひろ,4475853,2001.0,,,,,,,,,-1
male,岩田 知樹,いわた ともき,4196712,1996.0,,,,,,,,,-1
male,入江 正徳,いりえ まさのり,4195325,1927.0,,,,,,,,,-1
male,岩上 隼也,いわかみ しゅんや,4128002,1998.0,,,,,,,,,-1
male,岩城 直弥,いわき なおや,3903193,1995.0,,,,,,,,,-1
male,岩崎 諒太,いわさき りょうた,3704924,1986.0,,,,,,,,,-1
male,いわいのふ 健,いわいのふ けん,3568525,1977.0,,,,,,,,,-1
male,岩井 拳士朗,いわい けんしろう,3534574,1992.0,,,,,,,,,-1
male,岩城 秀哉,いわき ひでや,3490950,1895.0,,,,,,,,,-1
male,岩城 和男,いわき かずお,3472373,1927.0,,,,,,,,,-1
male,岩川 幸司,いわかわ こうじ,3215972,1978.0,,,,,,,,,-1
male,岩下 浩,いわした ひろし,2974118,1932.0,,,,,,,,,-1
male,岩田 有弘,いわた ありひろ,2863037,1979.0,,,,,,,,,-1
male,岩 義人,いわ よしと,2634755,1996.0,,,,,,,,,-1
male,岩瀬 亮,いわせ りょう,2596096,1980.0,,,,,,,,,-1
male,岩崎 孝次,いわさき こうじ,2558873,1985.0,,,,,,,,,-1
male,岩田 翼,いわた つばさ,2493525,1973.0,,,,,,,,,-1
male,今村 廣則,いまむら ひろのり,4942377,1949.0,,,,,,,,,-1
male,井村 昂,いむら こう,4266416,1947.0,,,,,,,,,-1
male,伊良子 未來,いらこ みらい,4228383,1996.0,,,,,,,,,-1
male,入江 ケースケ,いりえ ケースケ,4057486,1987.0,,,,,,,,,-1
male,井村 淳,いむら じゅん,3637693,1932.0,,,,,,,,,-1
male,入江 慎也,いりえ しんや,3636459,1923.0,,,,,,,,,-1
male,今村 均,いまむら ひとし,3614870,1951.0,,,,,,,,,-1
male,入江 英義,いりえ ふさよし,3483663,1928.0,,,,,,,,,-1
male,今村 洋,いまむら ひろし,3483059,,,,,,,,,,-1
male,伊 万里有,いまり ゆう,3304683,1988.0,,,,,,,,,-1
male,入江 則雅,いりえ のりまさ,2931194,1965.0,,,,,,,,,-1
male,今村 博,いまむら ひろし,2873634,1963.0,,,,,,,,,-1
male,今村 怜央,いまむら れお,2772579,1987.0,,,,シンガーソングライター俳優,,{{JPN}}・東京都渋谷区,{{生年月日と年齢|1987|1|27}}{{Cite web|和書|url=https://www.excite.co.jp/news/dictionary/person/UDAR10388923/|title=【今村怜央】プロフィール(年齢・ツイッター・映画) |author=エキサイトニュース|accessdate=2020-10-25}},,-1
male,辞本 直樹,いやもと なおき,2104264,1981.0,,,,,,,,,-1
female,新田 梢恵,にった こずえ,1939260,1986.0,,,,,,,,,-1
male,入江 甚儀,いりえ じんぎ,1492242,1993.0,,,,,,,,,-1
female,永瀬 はるか,ながせ はるか,1257400,1986.0,,,,,,,,,-1
female,中島 愛里,なかじま あいり,1034260,1990.0,,,,,,,,,-1
male,今村 ねずみ,いまむら ねずみ,993326,1958.0,,,,,,,,,-1
female,西崎 彩,にしざき あや,956505,1984.0,,,,,,,,,-1
male,入江 崇史,いりえ たかし,873660,1959.0,,,,,,,,,-1
female,なかむら 摂,なかむら せつ,672621,1981.0,O型,161cm,,,,長野県松本市,{{生年月日と年齢|1981|10|23}},{{JPN}},-1
female,中村 愛,なかむら あい,672430,1982.0,,,,,,山口県,{{生年月日と年齢|1982|8|3}},,-1
male,森内 俊之,もりうち としゆき,12047,1970.0,,,,,,神奈川県横浜市青葉区,{{生年月日と年齢|1970|10|10}},,-1
male,藪 恵壹,やぶ けいいち,96724,1968.0,,185,98,,,三重県南牟婁郡御浜町,{{生年月日と年齢|1968|9|28}},{{JPN}},-1
male,谷沢 健一,やざわ けんいち,101580,1947.0,,179,75,,,千葉県東葛飾郡柏町（現：柏市）,{{生年月日と年齢|1947|9|22}},{{JPN}},-1
male,屋鋪 要,やしき かなめ,165357,1959.0,,178,75,,,兵庫県川西市,{{生年月日と年齢|1959|6|11}},{{JPN}},-1
male,山崎 一夫,やまざき かずお,171758,1962.0,,184cm,105kg,,,東京都港区,{{生年月日と年齢|1962|8|15}},,-1
male,矢野 通,やの とおる,203914,1978.0,,186cm,115kg,,,東京都荒川区,{{生年月日と年齢|1978|5|18}},,-1
male,柳田 理科雄,やなぎた りかお,272196,1961.0,,,,作家、漫画原作者、YouTuber、大学教員,東京大学理科一類中退,{{JPN}}・鹿児島県熊毛郡南種子町,{{生年月日と年齢|1961|6|21}},,-1
male,安河内 哲也,やすこうち てつや,346070,1967.0,,,,,,,,,-1
male,谷津 嘉章,やつ よしあき,394728,1956.0,,186cm,115kg,,,群馬県邑楽郡明和町,{{生年月日と年齢|1956|7|19}},,-1
male,山岸 秀匡,やまぎし ひでただ,617900,1973.0,,,,ボディビルダー,早稲田大学人間科学部,,{{生年月日と年齢|1973|6|30}},,-1
male,村越 正海,むらこし せいかい,819044,1958.0,,,,釣り師、YouTuber,,{{JPN}} 神奈川県,{{生年月日と年齢|1958|3}},,-1
male,八重樫 東,やえがし あきら,833002,1983.0,,,,,,,,,-1
male,村越 周司,むらこし しゅうじ,887984,1972.0,,175 cm,,,,大阪府高槻市,{{生年月日と年齢|1972|10|13}},,-1
male,森本 稀哲,もりもと ひちょり,1162486,1981.0,,185,81,,,東京都荒川区,{{生年月日と年齢|1981|1|31}},{{JPN}},-1
male,村中 秀史,むらなか しゅうじ,1836482,1981.0,,,,,,東京都北区,{{生年月日と年齢|1981|3|12}},,-1
male,村田 らむ,むらた らむ,1886846,1972.0,,,,ルポライター、イラストレーター、漫画家、カメラマン、YouTuber,九州産業大学芸術学部デザイン学科,愛知県名古屋市,{{生年月日と年齢|1972|10|26}},日本,-1
male,森本 龍太郎,もりもと りゅうたろう,1974875,1995.0,,,,{{Hlist-comma|俳優|歌手|アイドル}},,{{JPN}}・神奈川県{{Cite web|和書|url=https://www.oricon.co.jp/prof/442626/|title=森本龍太郎のプロフィール・ヒストリー|publisher=オリコン芸能人事典|date=2016-04-22|accessdate=2022-08-22}},{{生年月日と年齢|1995|4|6}},,-1
male,山口 一郎,やまぐち いちろう,2136342,1980.0,O型,,,シンガーソングライター,札幌第一高等学校 卒業,{{JPN}}・北海道小樽市,{{生年月日と年齢|1980|9|8}},,-1
male,宮原 健太,みやはら けんた,5156703,1992.0,,,,フリージャーナリスト、YouTuber,,千葉県,{{生年月日と年齢|1992|5|15}},{{JPN}},-1
male,南島 興,みなみしま こう,4963747,1994.0,,,,YouTuber 美術評論家 キュレーター,國學院大學 東京藝術大学,{{JPN}}・東京都福生,{{生年月日と年齢|1994|8|28}},,-1
male,松本 博樹,まつもと ひろき,4640316,1983.0,,,,ブロガー、YouTuber、作家,,{{JPN}}兵庫県神戸市,,{{JPN}},-1
male,松本 崇宏,まつもと たかひろ,4519569,1978.0,,,,,,,,,-1
male,三谷 三四郎,みたに さんしろう,4472071,1987.0,,,,ディレクター、YouTuber,法政大学卒業,東京都,1987年2月17日,{{JPN}},-1
male,松村上 久郎,まつむら かみくろう,3939537,1990.0,,,,イラストレーター・バンド・デシネ作家,,,{{生年月日と年齢|1990|1|17}},{{JPN}},-1
male,三崎 優太,みさき ゆうた,3594825,1989.0,,,,実業家、YouTuber,クラーク記念国際高等学校,{{JPN}}北海道札幌市,{{生年月日と年齢|1989|3|29}},{{JPN}},-1
male,岩原 明生,いわはら あきお,3435838,1975.0,,,,,,,,,-1
male,三ツ間 卓也,みつま たくや,3329412,1992.0,,183,92,,,群馬県群馬郡榛名町（現：高崎市）,{{生年月日と年齢|1992|7|22}},{{JPN}},-1
male,岩寺 真志,いわでら まさし,3292638,1969.0,,,,,,,,,-1
male,岩田 玲,いわた りょう,3265712,1989.0,,,,,,,,,-1
male,岩永 ひひお,いわなが ひひお,3097451,1982.0,,,,,,,,,-1
male,岩手 太郎,いわて たろう,2785463,1948.0,,,,,,,,,-1
male,岩田 栄慶,いわた ひでよし,2653445,1980.0,,,,,,,,,-1
female,紀比呂 子,きの ひろこ,358381,1950.0,,,,,,,,,-1
female,木の実 ナナ,きのみ ナナ,380085,,,,,,,,,,-1
female,木之内 美穂,きのうち みほ,949771,1964.0,,,,,,,,,-1
female,木夏 リオ,きなつ リオ,961849,1974.0,,,,,,,,,-1
female,久保 純子,くぼ じゅんこ,42183,1972.0,,,,,,,,,-1
female,木村 愛里,きむら あいり,1020710,1989.0,,,,,,,,,-1
female,木下 優,きのした ゆう,1099123,1972.0,,,,,,,,,-1
female,櫛山 晃美,くしやま てるみ,69800,1981.0,,,,,,,,,-1
female,久遠 さやか,くおん さやか,165121,1978.0,,,,,,,,,-1
female,久保 恵子,くぼ けいこ,166100,1972.0,O型,159cm,,タレント（1992年 - ）、薬剤師,上智大学理工学部卒業明治薬科大学薬学部卒業,{{JPN}}・神奈川県横浜市,{{生年月日と年齢|1972|03|19}},,-1
female,楠田 枝里子,くすた えりこ,174576,1952.0,,,,,,,,,-1
female,工藤 里紗,くどう りさ,243909,1983.0,,,,,,,,,-1
female,君島 樹,きみしま いつき,1523887,,,,,,,,,,-1
female,桐村 萌絵,きりむら もえ,571059,1989.0,,,,,,,,,-1
female,草場 恵,くさば めぐみ,659137,1988.0,,,,,,,,,-1
female,石井 道子,いしい みちこ,888977,1933.0,,,,,,,,,-1
female,有村 治子,ありむら はるこ,1086056,1970.0,,,,,,,,,-1
female,石本 茂,いしもと しげる,1189492,1913.0,,,,,,,,,-1
male,安井 飛馬,やすい ひゅうま,4881906,2000.0,,172cm,66kg,,,{{JPN}} 宮崎県宮崎市,{{生年月日と年齢|2000|12|29}},,-1
male,毛 利就慶,もうり なりよし,4625181,1972.0,,,,,,,,,-1
male,森田 交一,もりた こういち,4573702,1983.0,,,,{{hlist-comma|ソングライター|編曲家|ベーシスト|ギタリスト|音楽プロデューサー|YouTuber|実業家}},,,{{Birth date and age|1983|11|15|df=yes}},{{JP}},-1
male,谷津 翼,やつ つばさ,4335815,1996.0,,,,,,,,,-1
male,森 英寿,もり ひでとし,4301992,1999.0,,,,,,,,,-1
male,谷田部 真之助,やたべ しんのすけ,4148589,,,,,,,,,,-1
male,社 築,やしろ きずく,4133690,,,,,バーチャルYouTuber,,,11月23日{{Twitter status|846kizuQ|1197830599999836161}},,-1
male,森田 鉄也,もりた てつや,4123217,,,,,予備校講師YouTuber,慶應義塾大学文学部英米文学専攻東京大学大学院人文社会系研究科言語学修士課程,{{JPN}} 神奈川県横浜市,1985年,{{JPN}},-1
male,矢沢 隆則,やざわ たかのり,3814821,1967.0,,,,,,,,,-1
male,森本 学,もりもと さとる,3269555,1978.0,,175,78,,,大阪府大阪市鶴見区,{{生年月日と年齢|1978|1|6}},{{JPN}},-1
male,安田 康彦,やすだ やすひこ,2724125,1972.0,,,,,,,,,-1
male,安井 政史,やすい まさじ,2706641,1982.0,O型,181cm,,,,{{JPN}}・熊本県熊本市南区,{{生年月日と年齢|1982|1|28}},,-1
female,扇 千景,おおぎ ちかげ,19346,1933.0,,,,,,,,,-1
female,田中 眞紀子,たなか まきこ,29714,1944.0,,,,,,,,,-1
female,小渕 優子,おぶち ゆうこ,73838,1973.0,,,,,,,,,-1
female,猪口 邦子,いのぐち くにこ,76145,1952.0,,,,,,,,,-1
female,小野 清子,おの きよこ,87658,1936.0,,,,,,,,,-1
female,大田 弘子,おおた ひろこ,96111,1954.0,,,,,,,,,-1
female,野田 聖子,のだ せいこ,182549,1960.0,,,,,,,,,-1
female,森山 眞弓,もりやま まゆみ,242389,1927.0,,,,,,,,,-1
female,小宮山 洋子,こみやま ようこ,332850,1948.0,,,,,,,,,-1
female,山谷 えり子,やまたに えりこ,333654,1950.0,,,,,,,,,-1
female,高原 須美子,たかはら すみこ,335227,1933.0,,,,,,,,,-1
female,白井 沙樹,しらい さき,4376534,2000.0,,,,,,,,,-1
female,白井 琴望,しらい ことの,4307928,2002.0,,,,,,,,,-1
female,白石 聖,しらいし せい,3724862,1998.0,,,,,,,,,-1
female,堀内 詔子,ほりうち のりこ,2723095,1965.0,,,,,,,,,-1
female,牧島 かれん,まきしま かれん,2705159,1976.0,,,,,,,,,-1
female,白井 那奈,しらい なな,2669841,1994.0,,,,,,,,,-1
female,丸川 珠代,まるかわ たまよ,2103558,1971.0,,,,,,,,,-1
female,小池 百合子,こいけ ゆりこ,1361153,1952.0,,,,,,,,,-1
female,島尻 安伊子,しまじり あいこ,1276001,1965.0,,,,,,,,,-1
female,清水 嘉与子,しみず かよこ,1119522,1935.0,,,,,,,,,-1
female,白井 未央,しらい みお,1051469,1985.0,,,,,,,,,-1
female,白井 絵莉,しらい えり,1051058,,,,,,,,,,-1
female,橋本 聖子,はしもと せいこ,705674,1964.0,,,,,,,,,-1
female,山東 昭子,さんとう あきこ,553059,1942.0,,,,,,,,,-1
female,中山 マサ,なかやま まさ,502648,1891.0,,,,,,,,,-1
female,上川 陽子,かみかわ ようこ,489502,1953.0,,,,,,,,,-1
female,松島 みどり,まつしま みどり,451453,1956.0,,,,,,,,,-1
female,岡崎 トミ子,おかざき とみこ,440985,1944.0,,,,,,,,,-1
female,永岡 桂子,ながおか けいこ,438937,1953.0,,,,,,,,,-1
female,近藤 鶴代,こんどう つるよ,404689,1901.0,,,,,,,,,-1
female,白石 麻子,しらいし まこ,362321,1969.0,,,,,,,,,-1
female,久木田 帆乃夏,くきた ほのか,4875080,2002.0,,,,,,,,,-1
female,久保 葵,くぼ あおい,4607873,1997.0,,,,,,,,,-1
female,国本 梨紗,くにもと りさ,4570418,2003.0,,,,,,,,,-1
female,金髪 りさ,きんぱつ りさ,4559772,,,,,,,,,,-1
female,吉良 舞衣,きら まい,3911310,2004.0,,,,,,,,,-1
female,工藤 ひなき,くどう ひなき,3740431,2000.0,,,,,,,,,-1
female,宮藤 あどね,くどう あどね,3613199,,,,,,,,,,-1
female,久保 陽香,くぼ はるか,3127878,1987.0,,,,,,,,,-1
female,国友 愛佳,くにとも あいか,3057753,,,,,,,,,,-1
female,桐山 えりな,きりやま えりな,2854324,1990.0,,,,,,,,,-1
female,国仲 涼子,くになか りょうこ,2709831,1979.0,,,,,,,,,-1
female,久代 萌美,くしろ もえみ,2578429,1989.0,,,,,,,,,-1
female,久下 恵美,くげ めぐみ,2389993,1980.0,,,,,,,,,-1
female,久野 知美,くの ともみ,1904764,1982.0,,,,,,,,,-1
female,工藤 綾乃,くどう あやの,1846698,1996.0,,,,,,,,,-1
female,桐山 瑠衣,きりやま るい,1549259,1991.0,,,,,,,,,-1
female,紀野 紗良,きの さら,5022361,2000.0,,,,,,,,,-1
female,清里 千聖,きよさと ちせい,4065572,1993.0,,,,,,,,,-1
female,清原 れな,きよはら れな,4022428,,,,,,,,,,-1
female,君島 光輝,きみじま みつき,3587239,1994.0,,,,,,,,,-1
female,木村 美菜,きむら みな,3400051,,,,,,,,,,-1
female,木村 まこ,きむら まこ,3391298,1987.0,,,,ローカルタレントディスクジョッキー,筑紫女学園大学,埼玉県,{{生年月日と年齢|1987|06|22}},{{JPN}},-1
female,木下 彩音,きのした あやね,3315037,2000.0,,,,,,,,,-1
female,木村 美紀,きむら みき,2831161,1985.0,,,,,,,,,-1
female,城戸 真亜子,きど まあこ,2727776,1961.0,,,,女優、画家、タレント,武蔵野美術大学,{{jpn}} 愛知県,{{生年月日と年齢|1961|08|28}},,-1
female,木村 佳乃,きむら よしの,2722560,1976.0,,,,,,,,,-1
female,気谷 ゆみか,きや ゆみか,1851090,1988.0,,,,,,,,,-1
female,木村 好珠,きむら このみ,1843539,1990.0,,165cm,,精神科医 産業医スポーツメンタルアドバイザー健康スポーツ医,東邦大学医学部卒業,{{JPN}}・東京都,{{生年月日と年齢|1990|2|28}},,-1
female,木村 三恵,きむら みえ,1751183,,,,,,,,,,-1
female,吹田 明日香,すいた あすか,74672,1964.0,,,,,,,,,-1
female,新三 人娘,しん さんにんむすめ,184178,,,,,,,,,,-1
female,杉浦 未幸,すぎうら みゆき,481746,,,,,,,,,,-1
female,白田 あゆみ,しろた あゆみ,713352,1970.0,,,,,,,,,-1
female,城間 恵子,しろま けいこ,1529295,1982.0,,,,,,,,,-1
female,末永 みゆ,すえなが みゆ,2232397,1995.0,,,,,,,,,-1
